zoom,tile_x,tile_y,scope,variant,repeat,ms,bytes
16,8472,5814,roads,fix,0,49.2,67217
16,8472,5814,roads,after,1,49.0,45901
16,8472,5814,roads,fix,1,51.0,67217
16,8472,5814,roads,before,1,44.3,64270
16,8472,5814,full,after,1,277.4,71063
16,8472,5814,full,fix,1,397.9,90832
16,8472,5814,full,before,1,76.7,84409
16,8472,5814,full,fix,2,302.1,90832
16,8472,5814,full,before,2,68.1,84409
16,8472,5814,full,after,2,318.0,71063
16,8472,5814,roads,fix,2,58.3,67217
16,8472,5814,roads,before,2,46.2,64270
16,8472,5814,roads,after,2,56.1,45901
16,8472,5814,roads,before,3,43.9,64270
16,8472,5814,roads,after,3,53.6,45901
16,8472,5814,roads,fix,3,59.2,67217
16,8472,5814,full,before,3,71.6,84409
16,8472,5814,full,after,3,323.4,71063
16,8472,5814,full,fix,3,282.6,90832
16,8472,5814,full,after,4,312.1,71063
16,8472,5814,full,fix,4,288.6,90832
16,8472,5814,full,before,4,65.9,84409
16,8472,5814,roads,after,4,62.1,45901
16,8472,5814,roads,fix,4,58.2,67217
16,8472,5814,roads,before,4,48.3,64270
16,8472,5814,roads,fix,5,57.6,67217
16,8472,5814,roads,before,5,46.3,64270
16,8472,5814,roads,after,5,57.7,45901
16,8472,5814,full,fix,5,344.8,90832
16,8472,5814,full,before,5,76.0,84409
16,8472,5814,full,after,5,342.3,71063
16,8472,5814,full,before,6,77.8,84409
16,8472,5814,full,after,6,330.3,71063
16,8472,5814,full,fix,6,320.4,90832
16,8472,5814,roads,before,6,46.8,64270
16,8472,5814,roads,after,6,57.1,45901
16,8472,5814,roads,fix,6,60.1,67217
16,8472,5814,roads,after,7,58.4,45901
16,8472,5814,roads,fix,7,55.7,67217
16,8472,5814,roads,before,7,49.8,64270
16,8472,5814,full,after,7,329.3,71063
16,8472,5814,full,fix,7,305.7,90832
16,8472,5814,full,before,7,83.9,84409
16,8472,5814,full,fix,8,352.2,90832
16,8472,5814,full,before,8,75.9,84409
16,8472,5814,full,after,8,304.9,71063
16,8472,5814,roads,fix,8,60.2,67217
16,8472,5814,roads,before,8,51.6,64270
16,8472,5814,roads,after,8,57.0,45901
16,8469,5815,full,after,0,467.7,657123
16,8469,5815,full,fix,0,425.8,657568
16,8469,5815,full,before,0,204.4,563619
16,8469,5815,roads,after,0,127.9,401032
16,8469,5815,roads,fix,0,125.8,401837
16,8469,5815,roads,before,0,113.7,341190
16,8469,5815,roads,fix,1,128.8,401837
16,8469,5815,roads,before,1,118.3,341190
16,8469,5815,roads,after,1,139.9,401032
16,8469,5815,full,fix,1,466.2,657568
16,8469,5815,full,before,1,243.2,563619
16,8469,5815,full,after,1,497.6,657123
16,8469,5815,full,before,2,210.8,563619
16,8469,5815,full,after,2,431.1,657123
16,8469,5815,full,fix,2,433.3,657568
16,8469,5815,roads,before,2,129.2,341190
16,8469,5815,roads,after,2,179.8,401032
16,8469,5815,roads,fix,2,147.0,401837
16,8469,5815,roads,after,3,159.9,401032
16,8469,5815,roads,fix,3,145.1,401837
16,8469,5815,roads,before,3,133.1,341190
16,8469,5815,full,after,3,534.3,657123
16,8469,5815,full,fix,3,527.4,657568
16,8469,5815,full,before,3,243.1,563619
16,8469,5815,full,fix,4,465.7,657568
16,8469,5815,full,before,4,222.2,563619
16,8469,5815,full,after,4,508.8,657123
16,8469,5815,roads,fix,4,140.9,401837
16,8469,5815,roads,before,4,131.6,341190
16,8469,5815,roads,after,4,159.2,401032
16,8469,5815,roads,before,5,132.1,341190
16,8469,5815,roads,after,5,166.3,401032
16,8469,5815,roads,fix,5,144.1,401837
16,8469,5815,full,before,5,256.0,563619
16,8469,5815,full,after,5,516.1,657123
16,8469,5815,full,fix,5,465.3,657568
16,8469,5815,full,after,6,480.4,657123
16,8469,5815,full,fix,6,523.6,657568
16,8469,5815,full,before,6,257.9,563619
16,8469,5815,roads,after,6,186.2,401032
16,8469,5815,roads,fix,6,190.3,401837
16,8469,5815,roads,before,6,161.4,341190
16,8469,5815,roads,fix,7,170.6,401837
16,8469,5815,roads,before,7,153.3,341190
16,8469,5815,roads,after,7,189.1,401032
16,8469,5815,full,fix,7,579.3,657568
16,8469,5815,full,before,7,274.1,563619
16,8469,5815,full,after,7,613.0,657123
16,8469,5815,full,before,8,272.0,563619
16,8469,5815,full,after,8,591.4,657123
16,8469,5815,full,fix,8,572.6,657568
16,8469,5815,roads,before,8,155.2,341190
16,8469,5815,roads,after,8,181.2,401032
16,8469,5815,roads,fix,8,132.8,401837
16,8470,5815,full,fix,0,650.9,928590
16,8470,5815,full,before,0,294.6,763791
16,8470,5815,full,after,0,645.2,928281
16,8470,5815,roads,fix,0,163.4,603963
16,8470,5815,roads,before,0,135.2,503612
16,8470,5815,roads,after,0,188.4,603440
16,8470,5815,roads,before,1,143.1,503612
16,8470,5815,roads,after,1,190.4,603440
16,8470,5815,roads,fix,1,165.2,603963
16,8470,5815,full,before,1,335.5,763791
16,8470,5815,full,after,1,691.5,928281
16,8470,5815,full,fix,1,621.6,928590
16,8470,5815,full,after,2,612.9,928281
16,8470,5815,full,fix,2,570.5,928590
16,8470,5815,full,before,2,274.4,763791
16,8470,5815,roads,after,2,193.0,603440
16,8470,5815,roads,fix,2,168.0,603963
16,8470,5815,roads,before,2,159.6,503612
16,8470,5815,roads,fix,3,171.8,603963
16,8470,5815,roads,before,3,152.6,503612
16,8470,5815,roads,after,3,202.2,603440
16,8470,5815,full,fix,3,627.8,928590
16,8470,5815,full,before,3,265.2,763791
16,8470,5815,full,after,3,670.9,928281
16,8470,5815,full,before,4,264.3,763791
16,8470,5815,full,after,4,673.3,928281
16,8470,5815,full,fix,4,609.8,928590
16,8470,5815,roads,before,4,150.4,503612
16,8470,5815,roads,after,4,190.2,603440
16,8470,5815,roads,fix,4,168.0,603963
16,8470,5815,roads,after,5,189.6,603440
16,8470,5815,roads,fix,5,151.5,603963
16,8470,5815,roads,before,5,136.6,503612
16,8470,5815,full,after,5,565.5,928281
16,8470,5815,full,fix,5,593.1,928590
16,8470,5815,full,before,5,277.5,763791
16,8470,5815,full,fix,6,620.9,928590
16,8470,5815,full,before,6,283.3,763791
16,8470,5815,full,after,6,571.5,928281
16,8470,5815,roads,fix,6,153.9,603963
16,8470,5815,roads,before,6,133.1,503612
16,8470,5815,roads,after,6,254.6,603440
16,8470,5815,roads,before,7,194.6,503612
16,8470,5815,roads,after,7,280.7,603440
16,8470,5815,roads,fix,7,261.2,603963
16,8470,5815,full,before,7,353.5,763791
16,8470,5815,full,after,7,756.7,928281
16,8470,5815,full,fix,7,702.6,928590
16,8470,5815,full,after,8,627.8,928281
16,8470,5815,full,fix,8,598.5,928590
16,8470,5815,full,before,8,325.1,763791
16,8470,5815,roads,after,8,231.9,603440
16,8470,5815,roads,fix,8,201.1,603963
16,8470,5815,roads,before,8,170.6,503612
16,8471,5815,full,before,0,401.7,956217
16,8471,5815,full,after,0,821.3,1116379
16,8471,5815,full,fix,0,726.5,1118392
16,8471,5815,roads,before,0,180.7,640107
16,8471,5815,roads,after,0,265.8,705891
16,8471,5815,roads,fix,0,217.1,708213
16,8471,5815,roads,after,1,244.7,705891
16,8471,5815,roads,fix,1,199.8,708213
16,8471,5815,roads,before,1,170.3,640107
16,8471,5815,full,after,1,747.7,1116379
16,8471,5815,full,fix,1,710.2,1118392
16,8471,5815,full,before,1,318.5,956217
16,8471,5815,full,fix,2,625.4,1118392
16,8471,5815,full,before,2,311.0,956217
16,8471,5815,full,after,2,617.1,1116379
16,8471,5815,roads,fix,2,175.8,708213
16,8471,5815,roads,before,2,168.7,640107
16,8471,5815,roads,after,2,245.7,705891
16,8471,5815,roads,before,3,164.1,640107
16,8471,5815,roads,after,3,248.3,705891
16,8471,5815,roads,fix,3,190.5,708213
16,8471,5815,full,before,3,282.1,956217
16,8471,5815,full,after,3,627.1,1116379
16,8471,5815,full,fix,3,626.4,1118392
16,8471,5815,full,after,4,679.9,1116379
16,8471,5815,full,fix,4,635.2,1118392
16,8471,5815,full,before,4,253.3,956217
16,8471,5815,roads,after,4,208.0,705891
16,8471,5815,roads,fix,4,155.6,708213
16,8471,5815,roads,before,4,141.4,640107
16,8471,5815,roads,fix,5,157.1,708213
16,8471,5815,roads,before,5,137.4,640107
16,8471,5815,roads,after,5,212.7,705891
16,8471,5815,full,fix,5,561.3,1118392
16,8471,5815,full,before,5,284.4,956217
16,8471,5815,full,after,5,598.1,1116379
16,8471,5815,full,before,6,244.1,956217
16,8471,5815,full,after,6,587.8,1116379
16,8471,5815,full,fix,6,558.0,1118392
16,8471,5815,roads,before,6,156.9,640107
16,8471,5815,roads,after,6,218.8,705891
16,8471,5815,roads,fix,6,171.7,708213
16,8471,5815,roads,after,7,234.3,705891
16,8471,5815,roads,fix,7,166.2,708213
16,8471,5815,roads,before,7,151.6,640107
16,8471,5815,full,after,7,563.0,1116379
16,8471,5815,full,fix,7,519.0,1118392
16,8471,5815,full,before,7,289.4,956217
16,8471,5815,full,fix,8,594.5,1118392
16,8471,5815,full,before,8,283.0,956217
16,8471,5815,full,after,8,624.7,1116379
16,8471,5815,roads,fix,8,155.8,708213
16,8471,5815,roads,before,8,136.8,640107
16,8471,5815,roads,after,8,201.7,705891
16,8472,5815,full,after,0,750.5,911879
16,8472,5815,full,fix,0,568.1,922496
16,8472,5815,full,before,0,250.5,776759
16,8472,5815,roads,after,0,177.9,572686
16,8472,5815,roads,fix,0,134.5,584746
16,8472,5815,roads,before,0,122.5,513456
16,8472,5815,roads,fix,1,141.0,584746
16,8472,5815,roads,before,1,131.2,513456
16,8472,5815,roads,after,1,186.0,572686
16,8472,5815,full,fix,1,540.1,922496
16,8472,5815,full,before,1,248.8,776759
16,8472,5815,full,after,1,613.3,911879
16,8472,5815,full,before,2,260.0,776759
16,8472,5815,full,after,2,590.1,911879
16,8472,5815,full,fix,2,578.8,922496
16,8472,5815,roads,before,2,149.7,513456
16,8472,5815,roads,after,2,216.8,572686
16,8472,5815,roads,fix,2,173.1,584746
16,8472,5815,roads,after,3,195.6,572686
16,8472,5815,roads,fix,3,177.3,584746
16,8472,5815,roads,before,3,156.9,513456
16,8472,5815,full,after,3,639.9,911879
16,8472,5815,full,fix,3,546.5,922496
16,8472,5815,full,before,3,250.2,776759
16,8472,5815,full,fix,4,611.1,922496
16,8472,5815,full,before,4,371.4,776759
16,8472,5815,full,after,4,812.5,911879
16,8472,5815,roads,fix,4,188.1,584746
16,8472,5815,roads,before,4,189.2,513456
16,8472,5815,roads,after,4,216.8,572686
16,8472,5815,roads,before,5,189.4,513456
16,8472,5815,roads,after,5,215.5,572686
16,8472,5815,roads,fix,5,179.9,584746
16,8472,5815,full,before,5,285.0,776759
16,8472,5815,full,after,5,698.4,911879
16,8472,5815,full,fix,5,628.8,922496
16,8472,5815,full,after,6,603.9,911879
16,8472,5815,full,fix,6,544.6,922496
16,8472,5815,full,before,6,242.0,776759
16,8472,5815,roads,after,6,175.2,572686
16,8472,5815,roads,fix,6,151.2,584746
16,8472,5815,roads,before,6,163.7,513456
16,8472,5815,roads,fix,7,177.9,584746
16,8472,5815,roads,before,7,157.7,513456
16,8472,5815,roads,after,7,197.9,572686
16,8472,5815,full,fix,7,642.3,922496
16,8472,5815,full,before,7,297.5,776759
16,8472,5815,full,after,7,596.9,911879
16,8472,5815,full,before,8,282.6,776759
16,8472,5815,full,after,8,582.0,911879
16,8472,5815,full,fix,8,601.9,922496
16,8472,5815,roads,before,8,161.9,513456
16,8472,5815,roads,after,8,204.0,572686
16,8472,5815,roads,fix,8,169.0,584746
16,8469,5816,full,fix,0,557.9,870300
16,8469,5816,full,before,0,260.9,710852
16,8469,5816,full,after,0,662.3,869968
16,8469,5816,roads,fix,0,157.5,511860
16,8469,5816,roads,before,0,154.3,425900
16,8469,5816,roads,after,0,212.6,511375
16,8469,5816,roads,before,1,158.4,425900
16,8469,5816,roads,after,1,267.9,511375
16,8469,5816,roads,fix,1,151.0,511860
16,8469,5816,full,before,1,259.9,710852
16,8469,5816,full,after,1,605.7,869968
16,8469,5816,full,fix,1,643.0,870300
16,8469,5816,full,after,2,839.6,869968
16,8469,5816,full,fix,2,588.2,870300
16,8469,5816,full,before,2,259.5,710852
16,8469,5816,roads,after,2,212.2,511375
16,8469,5816,roads,fix,2,199.2,511860
16,8469,5816,roads,before,2,175.7,425900
16,8469,5816,roads,fix,3,179.7,511860
16,8469,5816,roads,before,3,138.8,425900
16,8469,5816,roads,after,3,180.3,511375
16,8469,5816,full,fix,3,581.0,870300
16,8469,5816,full,before,3,295.2,710852
16,8469,5816,full,after,3,629.7,869968
16,8469,5816,full,before,4,253.9,710852
16,8469,5816,full,after,4,570.6,869968
16,8469,5816,full,fix,4,574.2,870300
16,8469,5816,roads,before,4,140.7,425900
16,8469,5816,roads,after,4,191.9,511375
16,8469,5816,roads,fix,4,168.6,511860
16,8469,5816,roads,after,5,169.7,511375
16,8469,5816,roads,fix,5,168.7,511860
16,8469,5816,roads,before,5,141.9,425900
16,8469,5816,full,after,5,604.1,869968
16,8469,5816,full,fix,5,534.2,870300
16,8469,5816,full,before,5,250.4,710852
16,8469,5816,full,fix,6,586.8,870300
16,8469,5816,full,before,6,267.5,710852
16,8469,5816,full,after,6,611.4,869968
16,8469,5816,roads,fix,6,162.1,511860
16,8469,5816,roads,before,6,142.7,425900
16,8469,5816,roads,after,6,164.8,511375
16,8469,5816,roads,before,7,132.4,425900
16,8469,5816,roads,after,7,163.0,511375
16,8469,5816,roads,fix,7,161.6,511860
16,8469,5816,full,before,7,265.9,710852
16,8469,5816,full,after,7,601.7,869968
16,8469,5816,full,fix,7,695.5,870300
16,8469,5816,full,after,8,781.3,869968
16,8469,5816,full,fix,8,713.2,870300
16,8469,5816,full,before,8,327.3,710852
16,8469,5816,roads,after,8,219.7,511375
16,8469,5816,roads,fix,8,213.7,511860
16,8469,5816,roads,before,8,191.9,425900
16,8470,5816,full,before,0,323.4,895268
16,8470,5816,full,after,0,626.8,1051536
16,8470,5816,full,fix,0,529.2,1051536
16,8470,5816,roads,before,0,161.5,545190
16,8470,5816,roads,after,0,216.0,645341
16,8470,5816,roads,fix,0,187.0,645341
16,8470,5816,roads,after,1,221.1,645341
16,8470,5816,roads,fix,1,181.7,645341
16,8470,5816,roads,before,1,168.3,545190
16,8470,5816,full,after,1,607.8,1051536
16,8470,5816,full,fix,1,545.7,1051536
16,8470,5816,full,before,1,267.5,895268
16,8470,5816,full,fix,2,578.5,1051536
16,8470,5816,full,before,2,329.0,895268
16,8470,5816,full,after,2,623.0,1051536
16,8470,5816,roads,fix,2,184.1,645341
16,8470,5816,roads,before,2,172.3,545190
16,8470,5816,roads,after,2,235.0,645341
16,8470,5816,roads,before,3,179.8,545190
16,8470,5816,roads,after,3,235.6,645341
16,8470,5816,roads,fix,3,176.5,645341
16,8470,5816,full,before,3,304.3,895268
16,8470,5816,full,after,3,584.7,1051536
16,8470,5816,full,fix,3,573.7,1051536
16,8470,5816,full,after,4,626.9,1051536
16,8470,5816,full,fix,4,571.0,1051536
16,8470,5816,full,before,4,279.1,895268
16,8470,5816,roads,after,4,202.0,645341
16,8470,5816,roads,fix,4,177.4,645341
16,8470,5816,roads,before,4,154.6,545190
16,8470,5816,roads,fix,5,171.4,645341
16,8470,5816,roads,before,5,166.8,545190
16,8470,5816,roads,after,5,217.5,645341
16,8470,5816,full,fix,5,547.3,1051536
16,8470,5816,full,before,5,289.5,895268
16,8470,5816,full,after,5,622.5,1051536
16,8470,5816,full,before,6,268.3,895268
16,8470,5816,full,after,6,545.7,1051536
16,8470,5816,full,fix,6,565.1,1051536
16,8470,5816,roads,before,6,163.2,545190
16,8470,5816,roads,after,6,208.0,645341
16,8470,5816,roads,fix,6,167.8,645341
16,8470,5816,roads,after,7,208.3,645341
16,8470,5816,roads,fix,7,177.4,645341
16,8470,5816,roads,before,7,163.2,545190
16,8470,5816,full,after,7,583.5,1051536
16,8470,5816,full,fix,7,529.9,1051536
16,8470,5816,full,before,7,273.7,895268
16,8470,5816,full,fix,8,573.8,1051536
16,8470,5816,full,before,8,325.8,895268
16,8470,5816,full,after,8,594.5,1051536
16,8470,5816,roads,fix,8,186.1,645341
16,8470,5816,roads,before,8,163.3,545190
16,8470,5816,roads,after,8,196.4,645341
16,8471,5816,full,after,0,644.5,1124412
16,8471,5816,full,fix,0,601.6,1124412
16,8471,5816,full,before,0,294.2,943346
16,8471,5816,roads,after,0,196.7,698979
16,8471,5816,roads,fix,0,189.3,698979
16,8471,5816,roads,before,0,165.3,584980
16,8471,5816,roads,fix,1,184.2,698979
16,8471,5816,roads,before,1,207.2,584980
16,8471,5816,roads,after,1,325.1,698979
16,8471,5816,full,fix,1,704.6,1124412
16,8471,5816,full,before,1,330.7,943346
16,8471,5816,full,after,1,923.9,1124412
16,8471,5816,full,before,2,365.7,943346
16,8471,5816,full,after,2,841.5,1124412
16,8471,5816,full,fix,2,790.0,1124412
16,8471,5816,roads,before,2,191.5,584980
16,8471,5816,roads,after,2,229.5,698979
16,8471,5816,roads,fix,2,178.6,698979
16,8471,5816,roads,after,3,245.7,698979
16,8471,5816,roads,fix,3,184.8,698979
16,8471,5816,roads,before,3,163.6,584980
16,8471,5816,full,after,3,606.4,1124412
16,8471,5816,full,fix,3,585.0,1124412
16,8471,5816,full,before,3,299.3,943346
16,8471,5816,full,fix,4,589.1,1124412
16,8471,5816,full,before,4,281.9,943346
16,8471,5816,full,after,4,573.6,1124412
16,8471,5816,roads,fix,4,168.9,698979
16,8471,5816,roads,before,4,138.2,584980
16,8471,5816,roads,after,4,195.3,698979
16,8471,5816,roads,before,5,162.1,584980
16,8471,5816,roads,after,5,201.2,698979
16,8471,5816,roads,fix,5,177.7,698979
16,8471,5816,full,before,5,293.6,943346
16,8471,5816,full,after,5,620.5,1124412
16,8471,5816,full,fix,5,529.1,1124412
16,8471,5816,full,after,6,556.9,1124412
16,8471,5816,full,fix,6,606.6,1124412
16,8471,5816,full,before,6,290.4,943346
16,8471,5816,roads,after,6,203.3,698979
16,8471,5816,roads,fix,6,172.0,698979
16,8471,5816,roads,before,6,157.3,584980
16,8471,5816,roads,fix,7,171.0,698979
16,8471,5816,roads,before,7,148.3,584980
16,8471,5816,roads,after,7,188.3,698979
16,8471,5816,full,fix,7,551.6,1124412
16,8471,5816,full,before,7,258.0,943346
16,8471,5816,full,after,7,614.5,1124412
16,8471,5816,full,before,8,295.0,943346
16,8471,5816,full,after,8,634.4,1124412
16,8471,5816,full,fix,8,544.6,1124412
16,8471,5816,roads,before,8,137.9,584980
16,8471,5816,roads,after,8,182.2,698979
16,8471,5816,roads,fix,8,165.8,698979
16,8472,5816,full,fix,0,549.8,760701
16,8472,5816,full,before,0,255.0,627505
16,8472,5816,full,after,0,652.5,760701
16,8472,5816,roads,fix,0,132.8,442295
16,8472,5816,roads,before,0,113.1,381040
16,8472,5816,roads,after,0,158.2,442295
16,8472,5816,roads,before,1,137.7,381040
16,8472,5816,roads,after,1,193.7,442295
16,8472,5816,roads,fix,1,164.8,442295
16,8472,5816,full,before,1,259.7,627505
16,8472,5816,full,after,1,603.0,760701
16,8472,5816,full,fix,1,599.0,760701
16,8472,5816,full,after,2,563.7,760701
16,8472,5816,full,fix,2,449.7,760701
16,8472,5816,full,before,2,194.1,627505
16,8472,5816,roads,after,2,124.4,442295
16,8472,5816,roads,fix,2,122.3,442295
16,8472,5816,roads,before,2,112.6,381040
16,8472,5816,roads,fix,3,126.3,442295
16,8472,5816,roads,before,3,116.4,381040
16,8472,5816,roads,after,3,147.0,442295
16,8472,5816,full,fix,3,486.3,760701
16,8472,5816,full,before,3,206.9,627505
16,8472,5816,full,after,3,492.9,760701
16,8472,5816,full,before,4,229.6,627505
16,8472,5816,full,after,4,523.5,760701
16,8472,5816,full,fix,4,546.8,760701
16,8472,5816,roads,before,4,130.6,381040
16,8472,5816,roads,after,4,171.9,442295
16,8472,5816,roads,fix,4,140.5,442295
16,8472,5816,roads,after,5,153.7,442295
16,8472,5816,roads,fix,5,150.9,442295
16,8472,5816,roads,before,5,128.0,381040
16,8472,5816,full,after,5,496.5,760701
16,8472,5816,full,fix,5,467.6,760701
16,8472,5816,full,before,5,185.1,627505
16,8472,5816,full,fix,6,454.9,760701
16,8472,5816,full,before,6,215.1,627505
16,8472,5816,full,after,6,494.4,760701
16,8472,5816,roads,fix,6,127.2,442295
16,8472,5816,roads,before,6,118.9,381040
16,8472,5816,roads,after,6,142.3,442295
16,8472,5816,roads,before,7,126.2,381040
16,8472,5816,roads,after,7,140.0,442295
16,8472,5816,roads,fix,7,127.3,442295
16,8472,5816,full,before,7,198.6,627505
16,8472,5816,full,after,7,469.6,760701
16,8472,5816,full,fix,7,465.9,760701
16,8472,5816,full,after,8,505.4,760701
16,8472,5816,full,fix,8,538.7,760701
16,8472,5816,full,before,8,241.4,627505
16,8472,5816,roads,after,8,159.0,442295
16,8472,5816,roads,fix,8,133.1,442295
16,8472,5816,roads,before,8,124.9,381040
18,33884,23259,full,fix,0,386.1,547142
18,33884,23259,full,before,0,122.8,485931
18,33884,23259,full,after,0,342.8,547142
18,33884,23259,roads,fix,0,66.0,326380
18,33884,23259,roads,before,0,59.2,299504
18,33884,23259,roads,after,0,73.8,326380
18,33884,23259,roads,before,1,57.4,299504
18,33884,23259,roads,after,1,69.0,326380
18,33884,23259,roads,fix,1,73.6,326380
18,33884,23259,full,before,1,101.5,485931
18,33884,23259,full,after,1,355.0,547142
18,33884,23259,full,fix,1,376.4,547142
18,33884,23259,full,after,2,363.3,547142
18,33884,23259,full,fix,2,368.5,547142
18,33884,23259,full,before,2,119.5,485931
18,33884,23259,roads,after,2,85.9,326380
18,33884,23259,roads,fix,2,75.3,326380
18,33884,23259,roads,before,2,64.0,299504
18,33884,23259,roads,fix,3,72.5,326380
18,33884,23259,roads,before,3,63.9,299504
18,33884,23259,roads,after,3,74.3,326380
18,33884,23259,full,fix,3,341.4,547142
18,33884,23259,full,before,3,101.6,485931
18,33884,23259,full,after,3,327.0,547142
18,33884,23259,full,before,4,101.2,485931
18,33884,23259,full,after,4,371.8,547142
18,33884,23259,full,fix,4,364.5,547142
18,33884,23259,roads,before,4,64.9,299504
18,33884,23259,roads,after,4,76.2,326380
18,33884,23259,roads,fix,4,78.8,326380
18,33884,23259,roads,after,5,90.1,326380
18,33884,23259,roads,fix,5,75.2,326380
18,33884,23259,roads,before,5,62.2,299504
18,33884,23259,full,after,5,367.8,547142
18,33884,23259,full,fix,5,364.3,547142
18,33884,23259,full,before,5,102.5,485931
18,33884,23259,full,fix,6,325.9,547142
18,33884,23259,full,before,6,107.7,485931
18,33884,23259,full,after,6,346.3,547142
18,33884,23259,roads,fix,6,74.5,326380
18,33884,23259,roads,before,6,66.8,299504
18,33884,23259,roads,after,6,86.6,326380
18,33884,23259,roads,before,7,66.2,299504
18,33884,23259,roads,after,7,83.3,326380
18,33884,23259,roads,fix,7,83.1,326380
18,33884,23259,full,before,7,119.8,485931
18,33884,23259,full,after,7,381.3,547142
18,33884,23259,full,fix,7,501.4,547142
18,33884,23259,full,after,8,352.7,547142
18,33884,23259,full,fix,8,364.4,547142
18,33884,23259,full,before,8,108.4,485931
18,33884,23259,roads,after,8,77.4,326380
18,33884,23259,roads,fix,8,75.5,326380
18,33884,23259,roads,before,8,67.6,299504
18,33885,23259,full,before,0,124.9,444647
18,33885,23259,full,after,0,345.7,493296
18,33885,23259,full,fix,0,304.4,493296
18,33885,23259,roads,before,0,53.9,265250
18,33885,23259,roads,after,0,66.8,279426
18,33885,23259,roads,fix,0,65.3,279426
18,33885,23259,roads,after,1,69.0,279426
18,33885,23259,roads,fix,1,67.6,279426
18,33885,23259,roads,before,1,55.1,265250
18,33885,23259,full,after,1,382.6,493296
18,33885,23259,full,fix,1,370.6,493296
18,33885,23259,full,before,1,105.0,444647
18,33885,23259,full,fix,2,411.1,493296
18,33885,23259,full,before,2,113.8,444647
18,33885,23259,full,after,2,384.7,493296
18,33885,23259,roads,fix,2,72.7,279426
18,33885,23259,roads,before,2,76.7,265250
18,33885,23259,roads,after,2,74.3,279426
18,33885,23259,roads,before,3,61.8,265250
18,33885,23259,roads,after,3,72.6,279426
18,33885,23259,roads,fix,3,69.1,279426
18,33885,23259,full,before,3,101.6,444647
18,33885,23259,full,after,3,323.0,493296
18,33885,23259,full,fix,3,337.5,493296
18,33885,23259,full,after,4,351.8,493296
18,33885,23259,full,fix,4,325.8,493296
18,33885,23259,full,before,4,95.2,444647
18,33885,23259,roads,after,4,70.0,279426
18,33885,23259,roads,fix,4,75.7,279426
18,33885,23259,roads,before,4,59.7,265250
18,33885,23259,roads,fix,5,72.5,279426
18,33885,23259,roads,before,5,65.2,265250
18,33885,23259,roads,after,5,76.3,279426
18,33885,23259,full,fix,5,361.8,493296
18,33885,23259,full,before,5,105.5,444647
18,33885,23259,full,after,5,316.8,493296
18,33885,23259,full,before,6,93.0,444647
18,33885,23259,full,after,6,342.7,493296
18,33885,23259,full,fix,6,338.6,493296
18,33885,23259,roads,before,6,59.5,265250
18,33885,23259,roads,after,6,79.5,279426
18,33885,23259,roads,fix,6,70.7,279426
18,33885,23259,roads,after,7,74.1,279426
18,33885,23259,roads,fix,7,69.8,279426
18,33885,23259,roads,before,7,56.7,265250
18,33885,23259,full,after,7,339.3,493296
18,33885,23259,full,fix,7,326.1,493296
18,33885,23259,full,before,7,100.5,444647
18,33885,23259,full,fix,8,324.4,493296
18,33885,23259,full,before,8,102.6,444647
18,33885,23259,full,after,8,313.2,493296
18,33885,23259,roads,fix,8,80.0,279426
18,33885,23259,roads,before,8,60.9,265250
18,33885,23259,roads,after,8,74.5,279426
18,33886,23259,full,after,0,327.7,546821
18,33886,23259,full,fix,0,317.1,546821
18,33886,23259,full,before,0,115.3,526549
18,33886,23259,roads,after,0,75.2,244324
18,33886,23259,roads,fix,0,64.8,244324
18,33886,23259,roads,before,0,59.5,234046
18,33886,23259,roads,fix,1,69.2,244324
18,33886,23259,roads,before,1,61.5,234046
18,33886,23259,roads,after,1,79.2,244324
18,33886,23259,full,fix,1,362.1,546821
18,33886,23259,full,before,1,113.6,526549
18,33886,23259,full,after,1,347.1,546821
18,33886,23259,full,before,2,113.8,526549
18,33886,23259,full,after,2,339.1,546821
18,33886,23259,full,fix,2,321.1,546821
18,33886,23259,roads,before,2,52.7,234046
18,33886,23259,roads,after,2,66.5,244324
18,33886,23259,roads,fix,2,60.5,244324
18,33886,23259,roads,after,3,63.3,244324
18,33886,23259,roads,fix,3,60.4,244324
18,33886,23259,roads,before,3,52.7,234046
18,33886,23259,full,after,3,290.9,546821
18,33886,23259,full,fix,3,291.9,546821
18,33886,23259,full,before,3,103.5,526549
18,33886,23259,full,fix,4,326.3,546821
18,33886,23259,full,before,4,103.8,526549
18,33886,23259,full,after,4,357.7,546821
18,33886,23259,roads,fix,4,64.4,244324
18,33886,23259,roads,before,4,53.4,234046
18,33886,23259,roads,after,4,66.2,244324
18,33886,23259,roads,before,5,53.4,234046
18,33886,23259,roads,after,5,67.9,244324
18,33886,23259,roads,fix,5,65.9,244324
18,33886,23259,full,before,5,110.0,526549
18,33886,23259,full,after,5,356.3,546821
18,33886,23259,full,fix,5,369.1,546821
18,33886,23259,full,after,6,362.7,546821
18,33886,23259,full,fix,6,365.3,546821
18,33886,23259,full,before,6,144.8,526549
18,33886,23259,roads,after,6,85.4,244324
18,33886,23259,roads,fix,6,76.4,244324
18,33886,23259,roads,before,6,62.9,234046
18,33886,23259,roads,fix,7,99.4,244324
18,33886,23259,roads,before,7,66.4,234046
18,33886,23259,roads,after,7,75.5,244324
18,33886,23259,full,fix,7,392.1,546821
18,33886,23259,full,before,7,129.1,526549
18,33886,23259,full,after,7,399.4,546821
